,docId,isValid,passage,passage_id,e1,e2
123,HPRD50.d19,False,PROTEIN1/cAMP-response-element-binding-protein ('PROTEIN2')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A (MEF2A) and thyroid hormone receptor-retinoid X receptor,HPRD50.d19.s0,p300,CREB
124,HPRD50.d19,False,p300/PROTEIN1 ('PROTEIN2')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A (MEF2A) and thyroid hormone receptor-retinoid X receptor,HPRD50.d19.s0,cAMP-response-element-binding-protein,CREB
125,HPRD50.d19,False,PROTEIN1/PROTEIN2 ('CREB')-binding protein (CBP) interacting with transcription factors is able to increase their activity on target gene promoters,HPRD50.d19.s1,p300,cAMP-response-element-binding-protein
126,HPRD50.d19,False,PROTEIN1/cAMP-response-element-binding-protein ('PROTEIN2')-binding protein (CBP) interacting with transcription factors is able to increase their activity on target gene promoters,HPRD50.d19.s1,p300,CREB
127,HPRD50.d19,False,p300/PROTEIN1 ('PROTEIN2')-binding protein (CBP) interacting with transcription factors is able to increase their activity on target gene promoters,HPRD50.d19.s1,cAMP-response-element-binding-protein,CREB
128,HPRD50.d19,True,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and PROTEIN2, and our in vivo studies demonstrated that TR, PROTEIN2 aPROTEIN1300 form a ternary complex",HPRD50.d19.s2,p300,MEF2A
129,HPRD50.d19,True,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and PROTEIN1, and our in vivo studies demonstrated that TR, PROTEIN1 aPROTEIN2300 form a ternary complex",HPRD50.d19.s2,MEF2A,p300
130,HPRD50.d19,False,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and PROTEIN2, and our in vivo studies demonstrated that TR, PROTEIN2 aPROTEIN1300 form a ternary complex",HPRD50.d19.s2,p300,MEF2A
131,HPRD50.d19,False,"Our findings showed that the same C-terminal portion of PROTEIN2EIN1 binds the N-terminal domains of both TR and MEF2A, and our in vivo studies demonstrated that TR, MEF2A and PROTEIN2EIN1 form a ternary complex",HPRD50.d19.s2,p300,p300
132,HPRD50.d19,False,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and PROTEIN2IN1, and our in vivo studies demonstrated that TR, PROTEIN2IN1 and p300 form a ternary complex",HPRD50.d19.s2,MEF2A,MEF2A
133,HPRD50.d19,False,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and PROTEIN1, and our in vivo studies demonstrated that TR, PROTEIN1 aPROTEIN2300 form a ternary complex",HPRD50.d19.s2,MEF2A,p300
134,HPRD50.d20,True,"The human PROTEIN1 and PROTEIN2 proteins form a ternary complex with hMpp10, which only interacts with the U3 snoRNA in 60-80S ribonucleoprotein complexes",HPRD50.d20.s0,Imp3,Imp4
135,HPRD50.d20,True,"The human PROTEIN1 and Imp4 proteins form a ternary complex with hMpp10, which only interacts with the U3 PROTEIN2 in 60-80S ribonucleoprotein complexes",HPRD50.d20.s0,Imp3,snoRNA
136,HPRD50.d20,True,"The human Imp3 and PROTEIN1 proteins form a ternary complex with hMpp10, which only interacts with the U3 PROTEIN2 in 60-80S ribonucleoprotein complexes",HPRD50.d20.s0,Imp4,snoRNA
137,HPRD50.d20,False,We have cloned cDNAs encoding the human and mouse homologs of the yeast U3 snoRNP-associated proteins PROTEIN1 and PROTEIN2,HPRD50.d20.s1,Imp3,Imp4
138,HPRD50.d20,False,"The results of complementation experiments show that, in contrast to mouse PROTEIN1, mouse PROTEIN2 can partially alleviate the growth defect of the corresponding yeast null strain, indicating that the role of PROTEIN2 in pre-rRNA processing is evolutionarily conserved",HPRD50.d20.s2,Imp4,Imp3
139,HPRD50.d20,False,"The results of complementation experiments show that, in contrast to mouse PROTEIN1, mouse PROTEIN2 can partially alleviate the growth defect of the corresponding yeast null strain, indicating that the role of PROTEIN2 in pre-rRNA processing is evolutionarily conserved",HPRD50.d20.s2,Imp4,Imp3
140,HPRD50.d20,False,"The results of complementation experiments show that, in contrast to mouse Imp4, mouse PROTEIN2EIN1 can partially alleviate the growth defect of the corresponding yeast null strain, indicating that the role of PROTEIN2EIN1 in pre-rRNA processing is evolutionarily conserved",HPRD50.d20.s2,Imp3,Imp3
141,HPRD50.d20,True,"The results of density gradient centrifugation experiments show that, in contrast to hU3-55K, the human PROTEIN1 and Imp4 proteins predominantly interact with the U3 PROTEIN2 in 60-80S ribonucleoprotein complexes",HPRD50.d20.s3,Imp3,snoRNA
142,HPRD50.d20,True,"The results of density gradient centrifugation experiments show that, in contrast to hU3-55K, the human Imp3 and PROTEIN1 proteins predominantly interact with the U3 PROTEIN2 in 60-80S ribonucleoprotein complexes",HPRD50.d20.s3,Imp4,snoRNA
143,HPRD50.d20,False,"The results of density gradient centrifugation experiments show that, in contrast to hU3-55K, the human PROTEIN1 and PROTEIN2 proteins predominantly interact with the U3 snoRNA in 60-80S ribonucleoprotein complexes",HPRD50.d20.s3,Imp3,Imp4
144,HPRD50.d21,True,"In the present study, we observed evidence of cross-talk between the cannabinoid receptor PROTEIN1 and the PROTEIN2 (OX1R) using a heterologous system",HPRD50.d21.s0,CB1,orexin 1 receptor
145,HPRD50.d21,True,"In the present study, we observed evidence of cross-talk between the cannabinoid receptor PROTEIN1 and the orexin 1 receptor (PROTEIN2) using a heterologous system",HPRD50.d21.s0,CB1,OX1R
146,HPRD50.d21,False,"In the present study, we observed evidence of cross-talk between the cannabinoid receptor CB1 and the PROTEIN1 (PROTEIN2) using a heterologous system",HPRD50.d21.s0,orexin 1 receptor,OX1R
147,HPRD50.d21,False,"In contrast to PROTEIN1, the potency of direct activation of PROTEIN2 was not affected by co-expression with PROTEIN1",HPRD50.d21.s1,OX1R,CB1
148,HPRD50.d21,False,"In contrast to PROTEIN2EIN1, the potency of direct activation of CB1 was not affected by co-expression with PROTEIN2EIN1",HPRD50.d21.s1,OX1R,OX1R
149,HPRD50.d21,False,"In contrast to PROTEIN2, the potency of direct activation of PROTEIN1 was not affected by co-expression with PROTEIN2",HPRD50.d21.s1,CB1,OX1R
150,HPRD50.d21,False,"In addition, electron microscopy experiments revealed that PROTEIN1 and PROTEIN2 are closely apposed at the plasma membrane level; they are close enough to form hetero-oligomers",HPRD50.d21.s2,CB1,OX1R
151,HPRD50.d22,True,"PROTEIN1, a Rho family GTPase-activating protein that interacts with signaling adapters PROTEIN2 and Gab2",HPRD50.d22.s0,GC-GAP,Gab1
152,HPRD50.d22,True,"PROTEIN1, a Rho family GTPase-activating protein that interacts with signaling adapters Gab1 and PROTEIN2",HPRD50.d22.s0,GC-GAP,Gab2
153,HPRD50.d22,True,"GC-GAP, a Rho family PROTEIN1 that interacts with signaling adapters PROTEIN2 and Gab2",HPRD50.d22.s0,GTPase-activating protein,Gab1
154,HPRD50.d22,True,"GC-GAP, a Rho family PROTEIN1 that interacts with signaling adapters Gab1 and PROTEIN2",HPRD50.d22.s0,GTPase-activating protein,Gab2
155,HPRD50.d22,False,"PROTEIN1, a Rho family PROTEIN2 that interacts with signaling adapters Gab1 and Gab2",HPRD50.d22.s0,GC-GAP,GTPase-activating protein
156,HPRD50.d22,False,"GC-GAP, a Rho family GTPase-activating protein that interacts with signaling adapters PROTEIN1 and PROTEIN2",HPRD50.d22.s0,Gab1,Gab2
157,HPRD50.d22,True,"PROTEIN1 and Gab2 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as PROTEIN2, Shp-2, phosphatidylinositol 3-kinase, Shc, and Crk",HPRD50.d22.s1,Gab1,Grb2
158,HPRD50.d22,True,"PROTEIN1 and Gab2 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as Grb2, PROTEIN2, phosphatidylinositol 3-kinase, Shc, and Crk",HPRD50.d22.s1,Gab1,Shp-2
159,HPRD50.d22,True,"PROTEIN1 and Gab2 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as Grb2, Shp-2, PROTEIN2, Shc, and Crk",HPRD50.d22.s1,Gab1,phosphatidylinositol 3-kinase
160,HPRD50.d22,True,"Gab1 and PROTEIN1 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as PROTEIN2, Shp-2, phosphatidylinositol 3-kinase, Shc, and Crk",HPRD50.d22.s1,Gab2,Grb2
161,HPRD50.d22,True,"Gab1 and PROTEIN1 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as Grb2, PROTEIN2, phosphatidylinositol 3-kinase, Shc, and Crk",HPRD50.d22.s1,Gab2,Shp-2
162,HPRD50.d22,True,"Gab1 and PROTEIN1 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as Grb2, Shp-2, PROTEIN2, Shc, and Crk",HPRD50.d22.s1,Gab2,phosphatidylinositol 3-kinase
163,HPRD50.d22,False,"PROTEIN1 and PROTEIN2 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as Grb2, Shp-2, phosphatidylinositol 3-kinase, Shc, and Crk",HPRD50.d22.s1,Gab1,Gab2
164,HPRD50.d22,False,"Gab1 and Gab2 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as PROTEIN1, PROTEIN2, phosphatidylinositol 3-kinase, Shc, and Crk",HPRD50.d22.s1,Grb2,Shp-2
165,HPRD50.d22,False,"Gab1 and Gab2 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as PROTEIN1, Shp-2, PROTEIN2, Shc, and Crk",HPRD50.d22.s1,Grb2,phosphatidylinositol 3-kinase
166,HPRD50.d22,False,"Gab1 and Gab2 are scaffolding proteins acting downstream of cell surface receptors and interact with a variety of cytoplasmic signaling proteins such as Grb2, PROTEIN1, PROTEIN2, Shc, and Crk",HPRD50.d22.s1,Shp-2,phosphatidylinositol 3-kinase
167,HPRD50.d22,True,"In addition, PROTEIN1 contains several classic proline-rich motifs, and it interacts with the first SH3 domain of Crk and full-length PROTEIN2 in vitro",HPRD50.d22.s2,GC-GAP,Nck
168,HPRD50.d22,True,"We propose that PROTEIN1 and Gab2 in cooperation with other adapter molecules might regulate the cellular localization of PROTEIN2 under specific stimuli, acting to regulate precisely Rac and Cdc42 activities",HPRD50.d22.s3,Gab1,GC-GAP
169,HPRD50.d22,True,"We propose that PROTEIN1 and Gab2 in cooperation with other adapter molecules might regulate the cellular localization of GC-GAP under specific stimuli, acting to regulate precisely Rac and PROTEIN2 activities",HPRD50.d22.s3,Gab1,Cdc42
170,HPRD50.d22,True,"We propose that Gab1 and PROTEIN1 in cooperation with other adapter molecules might regulate the cellular localization of PROTEIN2 under specific stimuli, acting to regulate precisely Rac and Cdc42 activities",HPRD50.d22.s3,Gab2,GC-GAP
171,HPRD50.d22,True,"We propose that Gab1 and PROTEIN1 in cooperation with other adapter molecules might regulate the cellular localization of GC-GAP under specific stimuli, acting to regulate precisely Rac and PROTEIN2 activities",HPRD50.d22.s3,Gab2,Cdc42
172,HPRD50.d22,False,"We propose that PROTEIN1 and PROTEIN2 in cooperation with other adapter molecules might regulate the cellular localization of GC-GAP under specific stimuli, acting to regulate precisely Rac and Cdc42 activities",HPRD50.d22.s3,Gab1,Gab2
173,HPRD50.d22,False,"We propose that Gab1 and Gab2 in cooperation with other adapter molecules might regulate the cellular localization of PROTEIN1 under specific stimuli, acting to regulate precisely Rac and PROTEIN2 activities",HPRD50.d22.s3,GC-GAP,Cdc42
174,HPRD50.d22,False,This work led to identification of a novel PROTEIN1 (PROTEIN2) for Rho family GTPases,HPRD50.d22.s4,GTPase-activating protein,GAP
175,HPRD50.d22,False,"The GAP domain shows high similarity to the recently cloned PROTEIN1 and displays activity toward RhoA, PROTEIN2, and Cdc42 in vitro",HPRD50.d22.s5,CdGAP,Rac1
176,HPRD50.d22,False,"The GAP domain shows high similarity to the recently cloned PROTEIN1 and displays activity toward RhoA, Rac1, and PROTEIN2 in vitro",HPRD50.d22.s5,CdGAP,Cdc42
177,HPRD50.d22,False,"The GAP domain shows high similarity to the recently cloned CdGAP and displays activity toward RhoA, PROTEIN1, and PROTEIN2 in vitro",HPRD50.d22.s5,Rac1,Cdc42
178,HPRD50.d22,True,The protein was named PROTEIN1 for its ability to interact with PROTEIN2 proteins and its activity toward Rac and Cdc42,HPRD50.d22.s6,GC-GAP,GAB
179,HPRD50.d22,True,The protein was named PROTEIN1 for its ability to interact with GAB proteins and its activity toward Rac and PROTEIN2,HPRD50.d22.s6,GC-GAP,Cdc42
180,HPRD50.d22,False,The protein was named GC-GAP for its ability to interact with PROTEIN1 proteins and its activity toward Rac and PROTEIN2,HPRD50.d22.s6,GAB,Cdc42
181,HPRD50.d22,True,Expression of PROTEIN1 in 293T cells led to a reduction in active PROTEIN2 and Cdc42 levels but not RhoA,HPRD50.d22.s7,GC-GAP,Rac1
182,HPRD50.d22,True,Expression of PROTEIN1 in 293T cells led to a reduction in active Rac1 and PROTEIN2 levels but not RhoA,HPRD50.d22.s7,GC-GAP,Cdc42
183,HPRD50.d22,False,Expression of GC-GAP in 293T cells led to a reduction in active PROTEIN1 and PROTEIN2 levels but not RhoA,HPRD50.d22.s7,Rac1,Cdc42
184,HPRD50.d23,True,A role for PROTEIN1 phosphorylation of PROTEIN2 in cytokinesis,HPRD50.d23.s0,Plk1,NudC
185,HPRD50.d23,True,"Here, we characterize the interaction between Plk1 and PROTEIN2, show that Plk1 phosphorylates PROTEIN2 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN2 is also a substrPROTEIN1for Plk1 in vivo",HPRD50.d23.s1,Plk1,NudC
186,HPRD50.d23,True,"Here, we characterize the interaction between Plk1 and PROTEIN2, show that Plk1 phosphorylates PROTEIN2 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN2 is also a substrPROTEIN1for Plk1 in vivo",HPRD50.d23.s1,Plk1,NudC
187,HPRD50.d23,True,"Here, we characterize the interaction between Plk1 and PROTEIN1, show that Plk1 phosphorylates PROTEIN1 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN1 is also a substrPROTEIN2for Plk1 in vivo",HPRD50.d23.s1,NudC,Plk1
188,HPRD50.d23,False,"Here, we characterize the interaction between PROTEIN1 and NudC, show that PROTEIN1 phosphorylates NudC at conserved S274 and S326 residues in vitro, and present evidence that NudC is also a substrate PROTEIN2PROTEIN1 in vivo",HPRD50.d23.s1,Plk1,Plk1
189,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN2, show that Plk1 phosphorylates PROTEIN2 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN2 is also a substrPROTEIN1for Plk1 in vivo",HPRD50.d23.s1,Plk1,NudC
190,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN2, show that Plk1 phosphorylates PROTEIN2 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN2 is also a substrPROTEIN1for Plk1 in vivo",HPRD50.d23.s1,Plk1,NudC
191,HPRD50.d23,False,"Here, we characterize the interaction between PROTEIN1 and NudC, show that PROTEIN1 phosphorylates NudC at conserved S274 and S326 residues in vitro, and present evidence that NudC is also a substrate PROTEIN2PROTEIN1 in vivo",HPRD50.d23.s1,Plk1,Plk1
192,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN1, show that Plk1 phosphorylates PROTEIN1 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN1 is also a substrPROTEIN2for Plk1 in vivo",HPRD50.d23.s1,NudC,Plk1
193,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN1, show tPROTEIN2Plk1 phosphorylates PROTEIN1 at conserved S274 and S326 residues in vitro, and present evidence tPROTEIN2PROTEIN1 is also a substrate for Plk1 in vivo",HPRD50.d23.s1,NudC,NudC
194,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN1, show tPROTEIN2Plk1 phosphorylates PROTEIN1 at conserved S274 and S326 residues in vitro, and present evidence tPROTEIN2PROTEIN1 is also a substrate for Plk1 in vivo",HPRD50.d23.s1,NudC,NudC
195,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN1, show that Plk1 phosphorylates PROTEIN1 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN1 is also a substrPROTEIN2for Plk1 in vivo",HPRD50.d23.s1,NudC,Plk1
196,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN2, show that Plk1 phosphorylates PROTEIN2 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN2 is also a substrPROTEIN1for Plk1 in vivo",HPRD50.d23.s1,Plk1,NudC
197,HPRD50.d23,False,"Here, we characterize the interaction between PROTEIN1 and NudC, show that PROTEIN1 phosphorylates NudC at conserved S274 and S326 residues in vitro, and present evidence that NudC is also a substrate PROTEIN2PROTEIN1 in vivo",HPRD50.d23.s1,Plk1,Plk1
198,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN1, show tPROTEIN2Plk1 phosphorylates PROTEIN1 at conserved S274 and S326 residues in vitro, and present evidence tPROTEIN2PROTEIN1 is also a substrate for Plk1 in vivo",HPRD50.d23.s1,NudC,NudC
199,HPRD50.d23,False,"Here, we characterize the interaction between Plk1 and PROTEIN1, show that Plk1 phosphorylates PROTEIN1 at conserved S274 and S326 residues in vitro, and present evidence that PROTEIN1 is also a substrPROTEIN2for Plk1 in vivo",HPRD50.d23.s1,NudC,Plk1
200,HPRD50.d23,False,"Downregulation of PROTEIN1PROTEIN2RNA interference results in multiple mitotic defects, including multinucleation and cells arrested at the midbody stage, which are rescuedPROTEIN2ectopic expression of wild-type PROTEIN1, but notPROTEIN2PROTEIN1 with mutations in the Plk1 phosphorylation sites",HPRD50.d23.s2,NudC,NudC
201,HPRD50.d23,False,"Downregulation of PROTEIN1PROTEIN2RNA interference results in multiple mitotic defects, including multinucleation and cells arrested at the midbody stage, which are rescuedPROTEIN2ectopic expression of wild-type PROTEIN1, but notPROTEIN2PROTEIN1 with mutations in the Plk1 phosphorylation sites",HPRD50.d23.s2,NudC,NudC
202,HPRD50.d23,False,"Downregulation of PROTEIN1 by RNA interference resultsPROTEIN2multiple mitotic defects, including multinucleation and cells arrested at the midbody stage, which are rescued by ectopic expression of wild-type PROTEIN1, but not by PROTEIN1 with mutationsPROTEIN2the Plk1 phosphorylation sites",HPRD50.d23.s2,NudC,Plk1
203,HPRD50.d23,False,"Downregulation of PROTEIN1PROTEIN2RNA interference results in multiple mitotic defects, including multinucleation and cells arrested at the midbody stage, which are rescuedPROTEIN2ectopic expression of wild-type PROTEIN1, but notPROTEIN2PROTEIN1 with mutations in the Plk1 phosphorylation sites",HPRD50.d23.s2,NudC,NudC
204,HPRD50.d23,False,"Downregulation of PROTEIN1 by RNA interference resultsPROTEIN2multiple mitotic defects, including multinucleation and cells arrested at the midbody stage, which are rescued by ectopic expression of wild-type PROTEIN1, but not by PROTEIN1 with mutationsPROTEIN2the Plk1 phosphorylation sites",HPRD50.d23.s2,NudC,Plk1
205,HPRD50.d23,False,"Downregulation of PROTEIN1 by RNA interference resultsPROTEIN2multiple mitotic defects, including multinucleation and cells arrested at the midbody stage, which are rescued by ectopic expression of wild-type PROTEIN1, but not by PROTEIN1 with mutationsPROTEIN2the Plk1 phosphorylation sites",HPRD50.d23.s2,NudC,Plk1
206,HPRD50.d23,True,These results suggest that PROTEIN1 phosphorylation of PROTEIN2 may influence cytokinesis,HPRD50.d23.s3,Plk1,NudC
207,HPRD50.d24,True,Specific interaction of PROTEIN1 and c/EBPbeta leads to the transcriptional activation of the human PROTEIN2 gene,HPRD50.d24.s0,Egr1,low density lipoprotein receptor
208,HPRD50.d24,True,The sterol-independent regulatory element (SIRE) of the PROTEIN1 (LDLR) promoter mediates PROTEIN2 (OM)-induced transcription of the LDLR gene through a cholesterol-independent pathway,HPRD50.d24.s1,LDL receptor,oncostatin M
209,HPRD50.d24,True,The sterol-independent regulatory element (SIRE) of the LDL receptor (PROTEIN1) promoter mediates PROTEIN2 (OM)-induced transcription of the PROTEIN1 gene through a cholesterol-independent pathway,HPRD50.d24.s1,LDLR,oncostatin M
210,HPRD50.d24,True,The sterol-independent regulatory element (SIRE) of the LDL receptor (PROTEIN2) promoter mediates PROTEIN1 (OM)-induced transcription of the PROTEIN2 gene through a cholesterol-independent pathway,HPRD50.d24.s1,oncostatin M,LDLR
211,HPRD50.d24,False,The sterol-independent regulatory element (SIRE) of the PROTEIN1 (PROTEIN2) promoter mediates oncostatin M (OM)-induced transcription of the PROTEIN2 gene through a cholesterol-independent pathway,HPRD50.d24.s1,LDL receptor,LDLR
212,HPRD50.d24,False,The sterol-independent regulatory element (SIRE) of the PROTEIN1 (PROTEIN2) promoter mediates oncostatin M (OM)-induced transcription of the PROTEIN2 gene through a cholesterol-independent pathway,HPRD50.d24.s1,LDL receptor,LDLR
213,HPRD50.d24,False,The sterol-independent regulatory element (SIRE) of the LDL receptor (PROTEIN2EIN1) promoter mediates oncostatin M (OM)-induced transcription of the PROTEIN2EIN1 gene through a cholesterol-independent pathway,HPRD50.d24.s1,LDLR,LDLR
214,HPRD50.d25,True,PROTEIN1 orphan receptor functions as negative modulator for PROTEIN2 in prostate cancer cells PC-3,HPRD50.d25.s0,TR2,androgen receptor
215,HPRD50.d25,False,PROTEIN1 orphan receptor functions as negative modulator for androgen receptor in prostate cancer cells PROTEIN2,HPRD50.d25.s0,TR2,PC-3
216,HPRD50.d25,False,TR2 orphan receptor functions as negative modulator for PROTEIN1 in prostate cancer cells PROTEIN2,HPRD50.d25.s0,androgen receptor,PC-3
217,HPRD50.d25,False,BACKGROUND: Both PROTEIN1 (AR) and orphan receptor PROTEIN2 (PROTEIN2) belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines,HPRD50.d25.s1,androgen receptor,TR2
218,HPRD50.d25,False,BACKGROUND: Both PROTEIN1 (AR) and orphan receptor PROTEIN2 (PROTEIN2) belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines,HPRD50.d25.s1,androgen receptor,TR2
219,HPRD50.d25,False,BACKGROUND: Both androgen receptor (AR) and orphan receptor PROTEIN2TEIN1 (PROTEIN2TEIN1) belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines,HPRD50.d25.s1,TR2,TR2
220,HPRD50.d25,False,The interaction between AR and PROTEIN1 was assessed by PROTEIN2 (GST) pull-down assay and mammalian two-hybrid system assay,HPRD50.d25.s2,TR2,glutathione-S-transferase
221,HPRD50.d25,False,The interaction between AR and PROTEIN1 was assessed by glutathione-S-transferase (PROTEIN2) pull-down assay and mammalian two-hybrid system assay,HPRD50.d25.s2,TR2,GST
222,HPRD50.d25,False,The interaction between AR and TR2 was assessed by PROTEIN1 (PROTEIN2) pull-down assay and mammalian two-hybrid system assay,HPRD50.d25.s2,glutathione-S-transferase,GST
223,HPRD50.d26,True,The protein PROTEIN1 functions in a multi-subunit E3 ubiquitin ligase that targets the hypoxia-inducible transcription factor PROTEIN2 for proteasomal degradation during normoxia,HPRD50.d26.s0,pVHL,Hif1 alpha
224,HPRD50.d26,True,"We establish that PROTEIN1 binds to PROTEIN2 (TBP-1), a component of the 19S regulatory complex of the proteasome",HPRD50.d26.s1,pVHL,Tat-binding protein-1
225,HPRD50.d26,True,"We establish that PROTEIN1 binds to Tat-binding protein-1 (PROTEIN2), a component of the 19S regulatory complex of the proteasome",HPRD50.d26.s1,pVHL,TBP-1
226,HPRD50.d26,False,"We establish that pVHL binds to PROTEIN1 (PROTEIN2), a component of the 19S regulatory complex of the proteasome",HPRD50.d26.s1,Tat-binding protein-1,TBP-1
227,HPRD50.d26,True,PROTEIN1 associates with the beta-domain of PROTEIN2 and complexes with PROTEIN2 and Hif1 alpha in vivo,HPRD50.d26.s2,TBP-1,pVHL
228,HPRD50.d26,True,PROTEIN1 associates with the beta-domain of PROTEIN2 and complexes with PROTEIN2 and Hif1 alpha in vivo,HPRD50.d26.s2,TBP-1,pVHL
229,HPRD50.d26,True,PROTEIN1 associates with the beta-domain of pVHL and complexes with pVHL and PROTEIN2 in vivo,HPRD50.d26.s2,TBP-1,Hif1 alpha
230,HPRD50.d26,False,TBP-1 associates with the beta-domain of PROTEIN2EIN1 and complexes with PROTEIN2EIN1 and Hif1 alpha in vivo,HPRD50.d26.s2,pVHL,pVHL
231,HPRD50.d26,False,TBP-1 associates with the beta-domain of PROTEIN1 and complexes with PROTEIN1 PROTEIN2lpha in vivo,HPRD50.d26.s2,pVHL,Hif1 alpha
232,HPRD50.d26,False,TBP-1 associates with the beta-domain of PROTEIN1 and complexes with PROTEIN1 PROTEIN2lpha in vivo,HPRD50.d26.s2,pVHL,Hif1 alpha
233,HPRD50.d26,True,Overexpression of PROTEIN1 promotes degradation of PROTEIN2 in a pVHL-dependent manner that requires the ATPase domain of PROTEIN1,HPRD50.d26.s3,TBP-1,Hif1 alpha
234,HPRD50.d26,True,Overexpression of PROTEIN2 promotes degradation of PROTEIN1 in a pVHL-dependent manner that requires the ATPase domain of PROTEIN2,HPRD50.d26.s3,Hif1 alpha,TBP-1
235,HPRD50.d26,False,Overexpression of PROTEIN2IN1 promotes degradation of Hif1 alpha in a pVHL-dependent manner that requires the ATPase domain of PROTEIN2IN1,HPRD50.d26.s3,TBP-1,TBP-1
236,HPRD50.d26,True,Blockade of PROTEIN1 expression by small interfering RNA (siRNA) causes prolonged degradation kinetics of PROTEIN2,HPRD50.d26.s4,TBP-1,Hif1 alpha
237,HPRD50.d26,True,Several distinct mutations in exon 2 of PROTEIN1 disrupt binding of pPROTEINPROTEIN2TBP-1,HPRD50.d26.s5,VHL,TBP-1
238,HPRD50.d26,True,Several distinct mutations in exon 2 of VHL disrupt binding of PROTEIN1 to PROTEIN2,HPRD50.d26.s5,pVHL,TBP-1
239,HPRD50.d26,False,Several distinct mutations in exon 2 of PROTEIN1 disrupt binding of PROTEIN2TEIN1 to TBP-1,HPRD50.d26.s5,VHL,pVHL
240,HPRD50.d26,True,"A PROTEIN1 mutant containing a P154L substitution coimmunoprecipitates with PROTEIN2, but not TBP-1, and does not promote degradation of PROTEIN2",HPRD50.d26.s6,pVHL,Hif1 alpha
241,HPRD50.d26,False,"A PROTEIN1 mutant containing a P154L substitution coimmunoprecipitates with Hif1 alpha, but not PROTEIN2, and does not promote degradation of Hif1 alpha",HPRD50.d26.s6,pVHL,TBP-1
242,HPRD50.d26,False,"A PROTEIN1 mutant containing a P154L substitution coimmunoprecipitates with PROTEIN2, but not TBP-1, and does not promote degradation of PROTEIN2",HPRD50.d26.s6,pVHL,Hif1 alpha
243,HPRD50.d26,False,"A pVHL mutant containing a P154L substitution coimmunoprecipitates with PROTEIN1, but not PROTEIN2, and does not promote degradation of PROTEIN1",HPRD50.d26.s6,Hif1 alpha,TBP-1
244,HPRD50.d26,False,"A pVHL mutant containing a P154L substitution coimmunoprecipitates with PROTEIN2, but not TBP-1, and does not promote degradation of PROTEIN2",HPRD50.d26.s6,Hif1 alpha,Hif1 alpha
245,HPRD50.d26,False,"A pVHL mutant containing a P154L substitution coimmunoprecipitates with PROTEIN2, but not PROTEIN1, and does not promote degradation of PROTEIN2",HPRD50.d26.s6,TBP-1,Hif1 alpha
246,HPRD50.d26,True,"Thus, the ability of pVHL to degrade PROTEIN2 depends in part on its interaction with TBP-1 and suggests a new mechanism for PROTEIN2 stabilization in some pVPROTEIN1eficient tumors",HPRD50.d26.s7,pVHL,Hif1 alpha
247,HPRD50.d26,True,"Thus, the ability of PROTEIN1 to degrade Hif1 alpha depends in part on its interaction with PROTEIN2 and suggests a new mechanism for Hif1 alpha stabilization in some PROTEIN1-deficient tumors",HPRD50.d26.s7,pVHL,TBP-1
